id,id_str,screen_name,location,description,url,followers_count,friends_count,listedcount,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
68014976,68014976,_lusantiago,None,None,None,90,62,1,8/22/2009 23:38,68,FALSE,5453,en,None,FALSE,FALSE,FALSE,luiza,0
3364115985,3364115985,GWAS_lit,"University of Sussex, England",Publication alert for genome-wide association studies @genomic_pred @mendelian_lit @wpgilks,None,806,85,32,7/7/2015 13:38,229,FALSE,1497,en-gb,Common Variant Associations with Fragile X Syndrome https://t.co/OaqCjqFAFZ https://t.co/DOx8WeXzbW,FALSE,FALSE,FALSE,GWAS_lit,1
7.95E+17,7.95E+17,startup_o_matic,Bay Area,Need a whizzy name for your social media startup? There's a #CDBQ bot for that.,None,16,1,11,Sun Nov 06 21:21:14 +0000 2016,0,FALSE,1237,en,"{'created_at': 'Mon Mar 13 18:49:00 +0000 2017', 'id': 841360461744484354, 'id_str': '841360461744484354', 'text': 'I hear rumours that a major player is sniffing around PryCroc.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",TRUE,FALSE,FALSE,startup_o_matic,1
593258580,593258580,marieantuns,Brazil,no the last. no the future. I live now (...),None,20,126,0,5/28/2012 23:56,3,FALSE,86,pt,None,FALSE,FALSE,FALSE,Marie,0
2386845055,2386845055,DCell_papers,Manchester,"Journal paper feed for academics interested in dendritic cells, immunology and immunity (image source: NIH)",None,214,0,20,3/13/2014 11:41,0,FALSE,9727,en,Kynurenic acid downregulates IL-17/1L-23 axis in vitro. https://t.co/2XtSoaEEv9,TRUE,FALSE,FALSE,Dendritic cells,1
931864753,931864753,dushyanthram,Window seat,Keep talking,https://t.co/vau4LDYgAr,86,397,0,11/7/2012 11:40,1347,FALSE,160,en,"Status(truncated=False, coordinates=None, _api=<tweepy.api.API object at 0x7fbd6ffbd0f0>, in_reply_to_screen_name=None, source='Twitter for iPhone', contributors=None, retweeted=False, entities={'urls': [], 'symbols': [], 'user_mentions': [{'name': 'Not Will Ferrell', 'id_str': '306025835', 'screen_name': 'itsWillyFerrell', 'indices': [3, 19], 'id': 306025835}], 'hashtags': [], 'media': [{'url': 'https://t.co/cEeRyq9IQB', 'source_user_id_str': '306025835', 'sizes': {'large': {'resize': 'fit', 'h': 670, 'w': 460}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 670, 'w': 460}, 'small': {'resize': 'fit', 'h': 670, 'w': 460}}, 'source_user_id': 306025835, 'type': 'photo', 'display_url': 'pic.twitter.com/cEeRyq9IQB', 'media_url_https': 'https://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'source_status_id_str': '839601376330137604', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'source_status_id': 839601376330137604, 'id_str': '839601374018953216', 'expanded_url': 'https://twitter.com/itsWillyFerrell/status/839601376330137604/photo/1', 'id': 839601374018953216}]}, retweet_count=427, possibly_sensitive=False, text='RT @itsWillyFerrell: Follow your dreams https://t.co/cEeRyq9IQB', retweeted_status=Status(truncated=False, coordinates=None, _api=<tweepy.api.API object at 0x7fbd6ffbd0f0>, extended_entities={'media': [{'display_url': 'pic.twitter.com/cEeRyq9IQB', 'media_url_https': 'https://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'h': 670, 'w': 460}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 670, 'w': 460}, 'small': {'resize': 'fit', 'h': 670, 'w': 460}}, 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'id_str': '839601374018953216', 'expanded_url': 'https://twitter.com/itsWillyFerrell/status/839601376330137604/photo/1', 'url': 'https://t.co/cEeRyq9IQB', 'id': 839601374018953216}]}, source='Buffer', contributors=None, retweeted=False, entities={'urls': [], 'symbols': [], 'user_mentions': [], 'hashtags': [], 'media': [{'display_url': 'pic.twitter.com/cEeRyq9IQB', 'media_url_https': 'https://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'h': 670, 'w': 460}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 670, 'w': 460}, 'small': {'resize': 'fit', 'h': 670, 'w': 460}}, 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'id_str': '839601374018953216', 'expanded_url': 'https://twitter.com/itsWillyFerrell/status/839601376330137604/photo/1', 'url': 'https://t.co/cEeRyq9IQB', 'id': 839601374018953216}]}, retweet_count=427, possibly_sensitive=False, text='Follow your dreams https://t.co/cEeRyq9IQB', in_reply_to_status_id_str=None, in_reply_to_status_id=None, place=None, created_at=datetime.datetime(2017, 3, 8, 22, 19, 1), id_str='839601376330137604', is_quote_status=False, lang='en', in_reply_to_screen_name=None, geo=None, _json={'truncated': False, 'coordinates': None, 'extended_entities': {'media': [{'display_url': 'pic.twitter.com/cEeRyq9IQB', 'media_url_https': 'https://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'h': 670, 'w': 460}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 670, 'w': 460}, 'small': {'resize': 'fit', 'h': 670, 'w': 460}}, 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'id_str': '839601374018953216', 'expanded_url': 'https://twitter.com/itsWillyFerrell/status/839601376330137604/photo/1', 'url': 'https://t.co/cEeRyq9IQB', 'id': 839601374018953216}]}, 'source': '<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>', 'retweeted': False, 'entities': {'urls': [], 'symbols': [], 'user_mentions': [], 'hashtags': [], 'media': [{'display_url': 'pic.twitter.com/cEeRyq9IQB', 'media_url_https': 'https://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'h': 670, 'w': 460}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 670, 'w': 460}, 'small': {'resize': 'fit', 'h': 670, 'w': 460}}, 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'id_str': '839601374018953216', 'expanded_url': 'https://twitter.com/itsWillyFerrell/status/839601376330137604/photo/1', 'url': 'https://t.co/cEeRyq9IQB', 'id': 839601374018953216}]}, 'retweet_count': 427, 'possibly_sensitive': False, 'text': 'Follow your dreams https://t.co/cEeRyq9IQB', 'favorited': False, 'in_reply_to_status_id_str': None, 'in_reply_to_status_id': None, 'place': None, 'created_at': 'Wed Mar 08 22:19:01 +0000 2017', 'favorite_count': 1348, 'lang': 'en', 'in_reply_to_screen_name': None, 'geo': None, 'contributors': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'id_str': '839601376330137604', 'id': 839601376330137604}, source_url='http://bufferapp.com', in_reply_to_user_id_str=None, favorited=False, in_reply_to_user_id=None, favorite_count=1348, id=839601376330137604), in_reply_to_status_id_str=None, in_reply_to_status_id=None, place=None, created_at=datetime.datetime(2017, 3, 9, 0, 56, 10), id_str='839640923319463936', is_quote_status=False, lang='en', extended_entities={'media': [{'url': 'https://t.co/cEeRyq9IQB', 'source_user_id_str': '306025835', 'sizes': {'large': {'resize': 'fit', 'h': 670, 'w': 460}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 670, 'w': 460}, 'small': {'resize': 'fit', 'h': 670, 'w': 460}}, 'source_user_id': 306025835, 'type': 'photo', 'display_url': 'pic.twitter.com/cEeRyq9IQB', 'media_url_https': 'https://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'source_status_id_str': '839601376330137604', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'source_status_id': 839601376330137604, 'id_str': '839601374018953216', 'expanded_url': 'https://twitter.com/itsWillyFerrell/status/839601376330137604/photo/1', 'id': 839601374018953216}]}, geo=None, _json={'truncated': False, 'coordinates': None, 'extended_entities': {'media': [{'url': 'https://t.co/cEeRyq9IQB', 'source_user_id_str': '306025835', 'sizes': {'large': {'resize': 'fit', 'h': 670, 'w': 460}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 670, 'w': 460}, 'small': {'resize': 'fit', 'h': 670, 'w': 460}}, 'source_user_id': 306025835, 'type': 'photo', 'display_url': 'pic.twitter.com/cEeRyq9IQB', 'media_url_https': 'https://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'source_status_id_str': '839601376330137604', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'source_status_id': 839601376330137604, 'id_str': '839601374018953216', 'expanded_url': 'https://twitter.com/itsWillyFerrell/status/839601376330137604/photo/1', 'id': 839601374018953216}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'retweeted': False, 'entities': {'urls': [], 'symbols': [], 'user_mentions': [{'name': 'Not Will Ferrell', 'id_str': '306025835', 'screen_name': 'itsWillyFerrell', 'indices': [3, 19], 'id': 306025835}], 'hashtags': [], 'media': [{'url': 'https://t.co/cEeRyq9IQB', 'source_user_id_str': '306025835', 'sizes': {'large': {'resize': 'fit', 'h': 670, 'w': 460}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 670, 'w': 460}, 'small': {'resize': 'fit', 'h': 670, 'w': 460}}, 'source_user_id': 306025835, 'type': 'photo', 'display_url': 'pic.twitter.com/cEeRyq9IQB', 'media_url_https': 'https://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'source_status_id_str': '839601376330137604', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'source_status_id': 839601376330137604, 'id_str': '839601374018953216', 'expanded_url': 'https://twitter.com/itsWillyFerrell/status/839601376330137604/photo/1', 'id': 839601374018953216}]}, 'retweet_count': 427, 'possibly_sensitive': False, 'text': 'RT @itsWillyFerrell: Follow your dreams https://t.co/cEeRyq9IQB', 'retweeted_status': {'truncated': False, 'coordinates': None, 'extended_entities': {'media': [{'display_url': 'pic.twitter.com/cEeRyq9IQB', 'media_url_https': 'https://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'h': 670, 'w': 460}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 670, 'w': 460}, 'small': {'resize': 'fit', 'h': 670, 'w': 460}}, 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'id_str': '839601374018953216', 'expanded_url': 'https://twitter.com/itsWillyFerrell/status/839601376330137604/photo/1', 'url': 'https://t.co/cEeRyq9IQB', 'id': 839601374018953216}]}, 'source': '<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>', 'retweeted': False, 'entities': {'urls': [], 'symbols': [], 'user_mentions': [], 'hashtags': [], 'media': [{'display_url': 'pic.twitter.com/cEeRyq9IQB', 'media_url_https': 'https://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'type': 'photo', 'sizes': {'large': {'resize': 'fit', 'h': 670, 'w': 460}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 670, 'w': 460}, 'small': {'resize': 'fit', 'h': 670, 'w': 460}}, 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/C6bdAFNUYAA66aQ.jpg', 'id_str': '839601374018953216', 'expanded_url': 'https://twitter.com/itsWillyFerrell/status/839601376330137604/photo/1', 'url': 'https://t.co/cEeRyq9IQB', 'id': 839601374018953216}]}, 'retweet_count': 427, 'possibly_sensitive': False, 'text': 'Follow your dreams https://t.co/cEeRyq9IQB', 'favorited': False, 'in_reply_to_status_id_str': None, 'in_reply_to_status_id': None, 'place': None, 'created_at': 'Wed Mar 08 22:19:01 +0000 2017', 'favorite_count': 1348, 'lang': 'en', 'in_reply_to_screen_name': None, 'geo': None, 'contributors': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'id_str': '839601376330137604', 'id': 839601376330137604}, 'favorited': False, 'in_reply_to_status_id_str': None, 'in_reply_to_status_id': None, 'place': None, 'created_at': 'Thu Mar 09 00:56:10 +0000 2017', 'favorite_count': 0, 'lang': 'en', 'in_reply_to_screen_name': None, 'geo': None, 'contributors': None, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'id_str': '839640923319463936', 'id': 839640923319463936}, source_url='http://twitter.com/download/iphone', in_reply_to_user_id_str=None, favorited=False, in_reply_to_user_id=None, favorite_count=0, id=839640923319463936)",FALSE,FALSE,FALSE,D,0
359018921,359018921,letrasfrutosagr,Rio de Janeiro,Quem �� voc��? O que voc�� ��? t�� aqui porque? J�� sabe a verdade? Ou n��o t�� afim de saber?,None,442,1239,3,8/20/2011 22:02,18,FALSE,1617,pt,None,FALSE,FALSE,FALSE,letrasfrutosagrado,0
8.25E+17,8.25E+17,GOOGLEPAGE11,"New York, USA","SAVE THOUSANDS OF DOLLARS, NO MORE GOOGLE PAID ADS!  MAKE MONEY ASAP, GET ON GOOGLE 1ST PAGE   GO TO : https://t.co/EmkPCfVwVK",None,122,821,0,Sat Jan 28 21:18:24 +0000 2017,3,FALSE,16,en,"{""created_at"": ""Tue Mar 07 18:42:02 +0000 2017"", ""hashtags"": [], ""id"": 839184380077686785, ""id_str"": ""839184380077686785"", ""lang"": ""en"", ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""text"": ""WANT TO BE SEEN 1ST PLACE ON GOOGLE FOR REALLY NEXT TO NOTHING  START SELLING UR PRODUCTS OR SERVICES  NOW GO TO\u2026 https://t.co/3wT04qbgV6"", ""truncated"": true, ""urls"": [{""expanded_url"": ""https://twitter.com/i/web/status/839184380077686785"", ""url"": ""https://t.co/3wT04qbgV6""}], ""user_mentions"": []}",TRUE,FALSE,None,GOOGLE PAGE 1,0
8.24E+17,8.24E+17,LeannArtz,None,Browncoat Writer. Avid coffee drinker. Video game ner. Directiner.,None,1,38,0,Tue Jan 24 07:26:19 +0000 2017,67,FALSE,97,en,"{""created_at"": ""Mon Mar 13 02:55:35 +0000 2017"", ""hashtags"": [], ""id"": 841120527276228613, ""id_str"": ""841120527276228613"", ""lang"": ""en"", ""retweet_count"": 1032, ""retweeted_status"": {""created_at"": ""Thu Mar 09 15:32:38 +0000 2017"", ""favorite_count"": 4, ""hashtags"": [], ""id"": 839861494389035008, ""id_str"": ""839861494389035008"", ""lang"": ""en"", ""retweet_count"": 1032, ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""text"": ""Retweet! My new book is out today! The Conservative Playbook: A Quick Guide to Defeat Liberalism @seanhannity  https://t.co/iS9CBlH0xB"", ""urls"": [{""expanded_url"": ""https://www.amazon.com/dp/B06XH1VQ89/ref=cm_sw_r_tw_awdb_x_TtxWybKXE2QXS"", ""url"": ""https://t.co/iS9CBlH0xB""}], ""user_mentions"": [{""id"": 41634520, ""name"": ""Sean Hannity"", ""screen_name"": ""seanhannity""}]}, ""source"": ""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>"", ""text"": ""RT @chadashworth: Retweet! My new book is out today! The Conservative Playbook: A Quick Guide to Defeat Liberalism @seanhannity  https://t.\u2026"", ""urls"": [], ""user_mentions"": [{""id"": 506869952, ""name"": ""Chad"", ""screen_name"": ""chadashworth""}, {""id"": 41634520, ""name"": ""Sean Hannity"", ""screen_name"": ""seanhannity""}]}",TRUE,FALSE,FALSE,Leann Artz,1
211441010,211441010,smarbusinesss,None,None,https://t.co/Jt9DpVBzAk,161,1845,27,11/3/2010 8:01,44,FALSE,607,en,"Status(contributors=None, truncated=False, text=u'AI Is Transforming Google Search. The Rest of the Web Is Next https://t.co/SgiQC6RGPZ via @WIRED', is_quote_status=False, in_reply_to_status_id=None, id=840034025515450369, favorite_count=0, _api=<tweepy.api.API object at 0x1014ef050>, source=u'Twitter Web Client', _json={u'contributors': None, u'truncated': False, u'text': u'AI Is Transforming Google Search. The Rest of the Web Is Next https://t.co/SgiQC6RGPZ via @WIRED', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840034025515450369, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 1344951, u'indices': [90, 96], u'id_str': u'1344951', u'screen_name': u'WIRED', u'name': u'WIRED'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/SgiQC6RGPZ', u'indices': [62, 85], u'expanded_url': u'https://www.wired.com/2016/02/ai-is-changing-the-technology-behind-google-searches/?mbid=social_twitter_onsiteshare', u'display_url': u'wired.com/2016/02/ai-is-\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'840034025515450369', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Fri Mar 10 02:58:13 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [{u'id': 1344951, u'indices': [90, 96], u'id_str': u'1344951', u'screen_name': u'WIRED', u'name': u'WIRED'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/SgiQC6RGPZ', u'indices': [62, 85], u'expanded_url': u'https://www.wired.com/2016/02/ai-is-changing-the-technology-behind-google-searches/?mbid=social_twitter_onsiteshare', u'display_url': u'wired.com/2016/02/ai-is-\u2026'}]}, in_reply_to_screen_name=None, id_str=u'840034025515450369', retweet_count=0, in_reply_to_user_id=None, favorited=False, source_url=u'http://twitter.com', geo=None, in_reply_to_user_id_str=None, possibly_sensitive=False, lang=u'en', created_at=datetime.datetime(2017, 3, 10, 2, 58, 13), in_reply_to_status_id_str=None, place=None, retweeted=False)",FALSE,FALSE,FALSE,smartbusiness,0
2185110726,2185110726,trendagainst,None,��_#twitter�ۼ would be woefully incomplete without ��_#cardsagainsthumanity�ۼ. (by @bstreiff; now offline),None,61,3,12,Sat Nov 09 21:58:54 +0000 2013,0,FALSE,6000,en,"{u'contributors': None, u'truncated': False, u'text': u'RT @bstreiff: The 6000 tweet mark seems like a good milestone for shutting down @trendagainst.', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 645576981942169600, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 15850225, u'indices': [3, 12], u'id_str': u'15850225', u'screen_name': u'bstreiff', u'name': u'bstre\u0131ff'}, {u'id': 2185110726, u'indices': [80, 93], u'id_str': u'2185110726', u'screen_name': u'trendagainst', u'name': u'TrendAgainstHumanity'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 1, u'id_str': u'645576981942169600', u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': False, u'text': u'The 6000 tweet mark seems like a good milestone for shutting down @trendagainst.', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 645576921187651584, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 2185110726, u'indices': [66, 79], u'id_str': u'2185110726', u'screen_name': u'trendagainst', u'name': u'TrendAgainstHumanity'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 1, u'id_str': u'645576921187651584', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Sep 20 12:35:06 +0000 2015', u'in_reply_to_status_id_str': None, u'place': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Sep 20 12:35:21 +0000 2015', u'in_reply_to_status_id_str': None, u'place': None}",FALSE,FALSE,FALSE,TrendAgainstHumanity,1
130997057,130997057,AaronRodgers12,"Titletown, USA",None,http://t.co/t4jx0fg61Z,2917721,303,10993,4/8/2010 23:54,372,TRUE,3123,en,"Status(contributors=None, truncated=False, text=u'RT @DrewGooden: Former Jayhawks and NBA star Drew Gooden will graduate from KU in May | The Kansas City Star... 1 helluva Sr. Year!! https:\u2026', is_quote_status=False, in_reply_to_status_id=None, id=840811106524307456, favorite_count=0, _api=<tweepy.api.API object at 0x104120390>, source=u'Twitter for iPhone', _json={u'contributors': None, u'truncated': False, u'text': u'RT @DrewGooden: Former Jayhawks and NBA star Drew Gooden will graduate from KU in May | The Kansas City Star... 1 helluva Sr. Year!! https:\u2026', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840811106524307456, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 43756302, u'indices': [3, 14], u'id_str': u'43756302', u'screen_name': u'DrewGooden', u'name': u'Drew Gooden III'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 88, u'id_str': u'840811106524307456', u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': False, u'text': u'Former Jayhawks and NBA star Drew Gooden will graduate from KU in May | The Kansas City Star... 1 helluva Sr. Year!! https://t.co/q1EW5Tjjy8', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840777638679572480, u'favorite_count': 594, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/q1EW5Tjjy8', u'indices': [117, 140], u'expanded_url': u'https://www.google.com/amp/s/kansascity.relaymedia.com/amp/sports/college/big-12/university-of-kansas/article137836103.html', u'display_url': u'google.com/amp/s/kansasci\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 88, u'id_str': u'840777638679572480', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Sun Mar 12 04:13:04 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Mar 12 06:26:03 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [{u'id': 43756302, u'indices': [3, 14], u'id_str': u'43756302', u'screen_name': u'DrewGooden', u'name': u'Drew Gooden III'}], u'hashtags': [], u'urls': []}, in_reply_to_screen_name=None, id_str=u'840811106524307456', retweet_count=88, in_reply_to_user_id=None, favorited=False, retweeted_status=Status(contributors=None, truncated=False, text=u'Former Jayhawks and NBA star Drew Gooden will graduate from KU in May | The Kansas City Star... 1 helluva Sr. Year!! https://t.co/q1EW5Tjjy8', is_quote_status=False, in_reply_to_status_id=None, id=840777638679572480, favorite_count=594, _api=<tweepy.api.API object at 0x104120390>, source=u'Twitter for iPhone', _json={u'contributors': None, u'truncated': False, u'text': u'Former Jayhawks and NBA star Drew Gooden will graduate from KU in May | The Kansas City Star... 1 helluva Sr. Year!! https://t.co/q1EW5Tjjy8', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 840777638679572480, u'favorite_count': 594, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/q1EW5Tjjy8', u'indices': [117, 140], u'expanded_url': u'https://www.google.com/amp/s/kansascity.relaymedia.com/amp/sports/college/big-12/university-of-kansas/article137836103.html', u'display_url': u'google.com/amp/s/kansasci\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 88, u'id_str': u'840777638679572480', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Sun Mar 12 04:13:04 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, coordinates=None, entities={u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/q1EW5Tjjy8', u'indices': [117, 140], u'expanded_url': u'https://www.google.com/amp/s/kansascity.relaymedia.com/amp/sports/college/big-12/university-of-kansas/article137836103.html', u'display_url': u'google.com/amp/s/kansasci\u2026'}]}, in_reply_to_screen_name=None, id_str=u'840777638679572480', retweet_count=88, in_reply_to_user_id=None, favorited=False, source_url=u'http://twitter.com/download/iphone', geo=None, in_reply_to_user_id_str=None, possibly_sensitive=False, lang=u'en', created_at=datetime.datetime(2017, 3, 12, 4, 13, 4), in_reply_to_status_id_str=None, place=None, retweeted=False), source_url=u'http://twitter.com/download/iphone', geo=None, in_reply_to_user_id_str=None, lang=u'en', created_at=datetime.datetime(2017, 3, 12, 6, 26, 3), in_reply_to_status_id_str=None, place=None, retweeted=False)",FALSE,FALSE,FALSE,Aaron Rodgers,0
